id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3976774,"New, complete and comfortable apartment.",19138346,Regina,,Flamengo,-22.93912,-43.17719,Entire home/apt,120,3,174,2019-06-27,2.35,1,0
3977870,Apartment in Copacabana,20615488,Mauricio,,Copacabana,-22.96378,-43.18009,Entire home/apt,1537,3,1,2014-10-20,0.01,1,365
3979582,Beautiful loft in metro Cinelândia,16745912,Sidney,,Centro,-22.9118,-43.17535,Entire home/apt,200,5,13,2021-02-22,0.24,2,180
3980174,Charming place in Copacabana,20629810,Claudia,,Copacabana,-22.97968,-43.19462,Entire home/apt,400,3,65,2020-10-10,0.87,1,150
3992106,"Brand new apartment Lagoa, Rio de J",20693273,Studio,,Lagoa,-22.96303,-43.20152,Entire home/apt,249,4,15,2020-04-03,0.22,1,266
3994068,Excellent room in Copacabana,15675115,Luis Fell,,Copacabana,-22.97345,-43.1894,Private room,100,2,28,2020-11-18,0.36,8,365
3998634,Cozy Bedroom,20731088,Cristina,,Tijuca,-22.92937,-43.2351,Private room,200,2,18,2020-02-27,0.33,2,172
3998759,Confortable room for rent in Tijuca,20731088,Cristina,,Tijuca,-22.92818,-43.23361,Private room,154,3,42,2020-01-09,0.61,2,172
4000148,Ipa Pent prudente 02,9270905,Carlos,,Ipanema,-22.98454,-43.20016,Entire home/apt,220,1,22,2020-09-07,0.29,23,365
4002264,Laranjeiras Charming Room 2,12878407,Pablo And Gloria,,Laranjeiras,-22.94184,-43.19396,Private room,119,1,2,2016-01-20,0.03,12,235
4007573,Studio in the heart of Copacabana,11386725,Carolina,,Copacabana,-22.96862,-43.18674,Entire home/apt,120,5,141,2020-03-21,1.79,7,352
4007813,Ocean View Penthouse,18866532,Isa,,Copacabana,-22.97015,-43.18192,Entire home/apt,1600,4,1,2015-02-20,0.01,5,357
4007878,Copacabana - vacancies for boys,20720949,Marta,,Copacabana,-22.96479,-43.18024,Entire home/apt,3500,5,0,,,1,365
4024384,AMAZING LOFT WITH TERRACE S202,10796926,Frederico & Marcela,,Santa Teresa,-22.9184,-43.18256,Entire home/apt,191,1,89,2021-03-15,1.64,15,342
4025406,"Sala,Quarto+Mini-suíte-Copacabana/Ipanema/Arpoador",2156021,Gilson Peixoto,,Copacabana,-22.98269,-43.19523,Entire home/apt,144,2,37,2021-01-25,0.49,3,161
4029207,Quarto  em Copacabana Espetacular,15675115,Luis Fell,,Copacabana,-22.97338,-43.18927,Private room,77,1,11,2019-12-31,0.14,8,365
4033212,Beautiful 3 bedroom in RIO,19740429,Danuza,,Leblon,-22.98413,-43.21739,Entire home/apt,500,5,8,2020-02-26,0.14,1,365
4033529,APART HOTEL 1 QUARTO FRENTE MAR,20912626,Andre,,Barra da Tijuca,-23.0108,-43.3364,Entire home/apt,450,3,1,2019-09-30,0.06,1,312
4040881,Design e estilo em Laranjeiras,10545972,Viviane,,Laranjeiras,-22.94216,-43.19099,Private room,400,1,0,,,1,365
4044791,Bucolic Eco Art House Rio,12878407,Pablo And Gloria,,Laranjeiras,-22.94299,-43.19266,Entire home/apt,1800,7,1,2018-08-14,0.03,12,226
4046893,Sheraton Barra frontal ocean view!,20983064,Alexandre,,Barra da Tijuca,-23.01129,-43.32594,Entire home/apt,350,5,46,2021-01-10,0.58,1,358
4047837,Excellent 1 Bedroom Copacabana-RJ.,16017168,Elza,,Copacabana,-22.96857,-43.18181,Entire home/apt,200,5,2,2021-02-13,0.11,7,89
4058795,Copacabana Executive Apartment.,479599,Daniel,,Copacabana,-22.9775,-43.19037,Entire home/apt,849,3,0,,,1,354
4059909,"4 people, 2 blocks from the beach with good wi-fi!",4658256,Vania & Hélio,,Copacabana,-22.97313,-43.18836,Entire home/apt,150,4,126,2020-03-22,1.61,5,52
4066272,"Copacabana,RJ,80 m da praia.Apt. para até 6 pess.",10790493,Mauro Cezar,,Copacabana,-22.98307,-43.19076,Entire home/apt,200,2,2,2019-09-29,0.09,1,212
4067282,IPANEMA LUXURY BEACH BLOCK,21091053,Juliana,,Ipanema,-22.98576,-43.19857,Entire home/apt,690,2,154,2021-03-22,1.96,2,345
4072854,"1 room, new, Ipanema",9910900,Pedro,,Copacabana,-22.98229,-43.19537,Entire home/apt,170,5,7,2019-03-11,0.10,1,365
4074453,"Apt in Lapa, Rio's bohemian cradle",21131586,Hilda E Valmir,,Centro,-22.91404,-43.18498,Entire home/apt,85,1,76,2021-03-02,2.79,1,361
4077092,IPANEMA OCEAN VIEW 2 bedrooms,494964,Beatriz,,Ipanema,-22.98571,-43.2072,Entire home/apt,481,4,94,2021-03-17,1.21,5,279
4080484,Copacabana: comfortable room in awesome location,2110971,Tathiane,,Copacabana,-22.98114,-43.19212,Private room,100,3,9,2018-12-10,0.12,4,125
4085060,Best between Ipanema and Copacabana,5379447,Maite,,Ipanema,-22.987,-43.19249,Entire home/apt,329,28,2,2016-01-26,0.03,4,362
4088691,Charming apartment in Ipanema,21185178,Francesco,,Ipanema,-22.98636,-43.19276,Entire home/apt,420,4,14,2021-01-26,0.25,1,209
4091922,Ipanema Moderno Posto 8,5379447,Maite,,Ipanema,-22.98276,-43.1984,Entire home/apt,464,1,0,,,4,362
4092625,"❤️Yellow Room❤️ Christ, Beach, Lapa & Santa Teresa",11992425,Vinicius,,Laranjeiras,-22.9391,-43.18986,Private room,57,2,161,2021-03-08,2.15,6,363
4097874,Charming Studio Leblon,21255066,,,Leblon,-22.98265,-43.22251,Entire home/apt,306,2,68,2021-01-28,0.87,1,255
4102581,Room with amazing view & breakfast!,21281301,Maria Eliana,,Laranjeiras,-22.93548,-43.19295,Private room,300,3,0,,,1,0
4110285,Quarto confortável silencioso,21321654,Studio,,Copacabana,-22.98528,-43.1925,Private room,590,3,0,,,1,364
4111508,Copacabana Amazing - Av Atlantica,2516002,Claudia,,Copacabana,-22.96882,-43.18073,Entire home/apt,357,2,129,2021-03-03,1.70,4,220
4112153,Downtown Buddha Lounge,21329018,Iara,,Centro,-22.91368,-43.18851,Entire home/apt,132,28,3,2020-01-31,0.12,2,319
4117444,IN THE HEART OF COPACABANA BEACH,18972245,Maria,,Copacabana,-22.97078,-43.18706,Entire home/apt,988,5,3,2016-08-31,0.04,1,365
4120750,Big Studio in Copacabana next Ipanema - Arpoador,11386725,Carolina,,Copacabana,-22.98617,-43.1915,Entire home/apt,156,4,134,2021-02-22,1.73,7,334
4124877,Reformado 2 Quartos em Copacabana #240.CP,8975746,Maria Ivani,,Copacabana,-22.96674,-43.18781,Entire home/apt,220,2,1,2019-09-03,0.05,73,277
4140560,Leblon Luxo,10122044,Eduardo,,Lagoa,-22.97662,-43.22451,Entire home/apt,1098,5,0,,,5,365
4143163,Leblon is so Amazing,21492669,Beatriz,,Leblon,-22.9851,-43.22226,Entire home/apt,980,2,47,2021-02-16,0.61,1,161
4149432,Cobertura Santa Teresa,17236918,Louis,,Santa Teresa,-22.92232,-43.18791,Private room,261,5,13,2016-08-21,0.17,1,362
4150523,STUDIO | VARANDA | METRÔ,5368287,Denise,,Tijuca,-22.92912,-43.22926,Entire home/apt,70,14,43,2021-02-09,0.55,1,358
4151435,"Suite  Moças Praia Ipanema, Metrô",10509984,Denise,,Ipanema,-22.98301,-43.20033,Private room,190,2,4,2020-01-01,0.05,6,365
4157165,Sweet Dreams Penthouse - #206,224192,David,,Copacabana,-22.96381,-43.17826,Entire home/apt,400,3,2,2020-12-23,0.04,38,256
4162999,Ipanema Botanic Dreams,21329018,Iara,,Ipanema,-22.98283,-43.19818,Entire home/apt,488,5,6,2020-01-19,0.08,2,291
4164116,Vista do Pão de açúcar - All flat,12416232,Ava E Gustavo,,Flamengo,-22.93547,-43.17702,Entire home/apt,650,5,8,2021-01-03,0.13,1,177
4172317,COZY FLAT IN COPACABANA,21650390,Janine,,Copacabana,-22.97364,-43.18718,Entire home/apt,300,2,118,2021-03-01,1.53,2,90
4172466,Room - Copacabana Beach - Close to the Subway,21324513,Jorge,,Copacabana,-22.98235,-43.19164,Private room,110,3,158,2021-01-08,2.03,1,358
4178518,Penthouse in Ipanema Contactless Entry,6187963,Mauricio,,Ipanema,-22.98188,-43.20549,Entire home/apt,249,6,68,2021-02-21,0.87,3,80
4182020,IPANEMA SHOW,21695449,Graziela,,Ipanema,-22.9803,-43.19989,Entire home/apt,7598,3,0,,,1,365
4188429,"Copacabana Beach Apartment, 2 rooms",12705920,Danny,,Copacabana,-22.9804,-43.19308,Entire home/apt,516,2,1,2016-02-12,0.02,2,365
4189821,Lindo apartamento em Copacabana!,4976052,Ana,,Copacabana,-22.96344,-43.18314,Entire home/apt,380,1,0,,,3,365
4190929,suíte copacabana,21743110,Mauro,,Botafogo,-22.96025,-43.17981,Private room,250,3,0,,,1,365
4194841,Very quiet and cozy apartment in Rio de Janeiro,10546053,Cristina,,Catete,-22.92964,-43.17872,Entire home/apt,270,5,4,2020-12-02,0.07,1,218
4195172,COPACABANA POST 6 AT THE BEACH BLOCK,21764325,Fátima,,Copacabana,-22.9843,-43.189,Entire home/apt,143,3,69,2021-01-25,0.93,1,347
4195384,Conjugado no Corredor Cultural do Rio de Janeiro,21765228,Henrique,,Centro,-22.90855,-43.17763,Entire home/apt,100,3,6,2020-01-06,0.08,2,179
4198245,Beautiful Studio,16745912,Sidney,,Centro,-22.90979,-43.17548,Entire home/apt,125,5,7,2021-03-17,0.13,2,171
4199324,Excelente 4 Quartos  Botafogo Próx Metro/Shopping,15226412,Idelmar,,Botafogo,-22.95676,-43.18366,Entire home/apt,900,2,0,,,3,0
4202352,Adorable place in Copacabana,6431124,Aline,,Copacabana,-22.96567,-43.19053,Entire home/apt,551,1,0,,,1,365
4203040,Beautiful studio with ocean view,9170389,Israel,,Copacabana,-22.97061,-43.18568,Entire home/apt,135,4,34,2021-03-13,0.46,2,150
4204443,Guest Room / Quarto de Hospede,21417192,Frederico,,Glória,-22.9214,-43.17944,Private room,551,1,1,2016-08-10,0.02,1,364
4214649,Master suite,16634521,Carla,,Gávea,-22.98214,-43.23559,Private room,190,2,2,2019-03-06,0.04,4,89
4224556,Excelente apartmento no Rio Centro,21923848,Karla,,Jacarepaguá,-22.97186,-43.41417,Entire home/apt,250,30,0,,,1,365
4225541,Apto no coração da Lapa com vista para os Arcos,21784708,Ricardo,,Centro,-22.91379,-43.18211,Entire home/apt,79,3,17,2021-03-17,0.27,1,88
4233611,Birgit's house,5334744,Birgit,,Santa Teresa,-22.92258,-43.19153,Private room,176,1,1,2016-08-18,0.02,2,165
4236090,Duplex com 3 quartos.,4005407,Erika,,Barra da Tijuca,-23.00117,-43.34923,Entire home/apt,1300,3,5,2020-01-03,0.07,38,364
4239653,Apartment great location,16091419,Roberta,,Botafogo,-22.95544,-43.19562,Entire home/apt,918,3,1,2016-08-18,0.02,1,363
4241544,Walk to Copacabana Beach-3 bedrooms,22009487,Bianca,,Copacabana,-22.98033,-43.18972,Entire home/apt,617,4,56,2020-02-22,0.78,1,364
4242017,Aconchegante quarto em Ipanema,20689957,Claudio José,,Ipanema,-22.98321,-43.20341,Private room,90,1,14,2019-02-13,0.22,2,356
4242759,"Lagoa - Flat, pool, sauna, jacuzzi, view Cristo",19514944,Mario,,Lagoa,-22.96114,-43.20577,Entire home/apt,245,2,17,2021-02-26,0.26,1,269
4243387,apartamento  beira mar!,22019807,Juliana,,Recreio dos Bandeirantes,-23.0233,-43.44998,Entire home/apt,436,5,10,2020-02-29,0.18,2,294
4244037,Coração de Copacabana,17882091,João Antônio,,Copacabana,-22.96949,-43.18497,Entire home/apt,1000,3,0,,,1,365
4244093,Artist's Studio Atelier,22022407,Edson,,Copacabana,-22.96847,-43.1863,Entire home/apt,114,3,130,2021-03-13,1.75,2,83
4247389,Quarto Privativo Somente Mulher RJ,7195997,Ana Lucia,,Flamengo,-22.93171,-43.17514,Private room,100,3,1,2019-10-22,0.06,7,363
4247606,Cozy 2 Bedroom Apartment near from General Osorio,2438594,WhereInRio,,Ipanema,-22.98348,-43.19934,Entire home/apt,679,4,1,2016-02-11,0.02,22,354
4250556,SPACIOUS 2 BEDROOM - STEPS TO THE BEACH,9170389,Israel,,Copacabana,-22.97979,-43.19108,Entire home/apt,225,4,61,2020-11-30,0.78,2,143
4251962,Apto com piscina próximo ao Mar,22064770,Carlos,,Recreio dos Bandeirantes,-23.02626,-43.46203,Entire home/apt,800,7,0,,,1,365
4256235,Copacabana front of the beach Brazi,22085127,Davimar,,Copacabana,-22.98185,-43.19055,Entire home/apt,350,3,1,2015-08-26,0.01,9,365
4258275,Cozy and beautiful room at RJ,9823929,Maíra,,Engenho Novo,-22.91267,-43.26183,Private room,108,2,4,2016-08-22,0.05,2,175
4261593,Quiet 3-bedroom apartment in the heart of Gávea,22118251,Christine,,Gávea,-22.9738,-43.22601,Entire home/apt,468,5,5,2021-02-17,0.20,1,362
4262392,APART HOTEL NA PRAIA DA BARRA DA TIJUCA,22123293,Beatriz,,Barra da Tijuca,-23.01083,-43.35257,Entire home/apt,300,4,1,2019-10-10,0.06,6,179
4271352,Nice place to  stay !,20337262,Suelen,,Laranjeiras,-22.93621,-43.18897,Entire home/apt,176,1,6,2020-12-05,0.08,1,336
4284466,Apartamento Multifuncional Ipanema,20689957,Claudio José,,Ipanema,-22.98519,-43.20361,Entire home/apt,395,1,10,2019-03-08,0.13,2,365
4285718,Nice place in Copacabana,13337780,Jose Ignacio,,Copacabana,-22.96551,-43.17813,Entire home/apt,120,3,98,2021-03-01,1.27,1,358
4287529,Copacabana Rio de Janeiro,3940780,Roberto,,Leme,-22.96359,-43.17033,Entire home/apt,300,1,1,2016-08-14,0.02,3,365
4291981,Lovely flat for a couple in Rio,4082953,Leticia,,Jardim Botânico,-22.96402,-43.21906,Entire home/apt,220,2,0,,,1,21
4295030,"IDEAL TO EXPLORE RIO, NEXT TO BEACH&SUBWAY",22296412,J Renato,,Copacabana,-22.97664,-43.19247,Entire home/apt,117,14,152,2021-03-21,1.98,4,113
4295045,Maravilhoso Apart Leblon,22296087,,,Leblon,-22.98318,-43.22384,Entire home/apt,230,4,9,2019-07-28,0.23,1,30
4296478,Cozy appartment 2 bl from Beach,22304460,Elza,,Copacabana,-22.96436,-43.17853,Entire home/apt,200,3,0,,,1,364
4296945,Quarto Melhor ponto de Copacabana,22286781,Kelly,,Copacabana,-22.97562,-43.18977,Private room,180,1,7,2020-02-25,0.09,1,365
4304557,Casa con jardin en Santa Teresa 3 - seis pessoas,7217526,Daniela,,Santa Teresa,-22.91594,-43.1819,Private room,250,1,1,2014-11-30,0.01,2,365
4314382,Spacious Room with Private Bathroom,22397127,Neto,,Ipanema,-22.98407,-43.20119,Private room,55,5,105,2021-02-11,1.42,1,269
4317625,Apartment on Copacabana Beach,22409270,Rafael,,Copacabana,-22.96157,-43.17485,Entire home/apt,249,10,55,2020-02-02,0.87,2,259
4325084,3bdr flat in Humaita/Botafogo,22377015,Bruno,,Humaitá,-22.9574,-43.19615,Entire home/apt,1647,5,0,,,1,365
4332997,Atlantic Copacabana,4005407,Erika,,Copacabana,-22.98146,-43.18925,Entire home/apt,750,1,4,2019-01-05,0.05,38,365
4337940,"Studio moderno em Copacabana, na quadra da praia!",17457696,Soul,,Copacabana,-22.98185,-43.19061,Entire home/apt,128,3,55,2021-03-08,1.11,2,72
4340781,Private room with loads of space,22535387,Lucia Regina,,Humaitá,-22.95887,-43.19859,Private room,110,1,0,,,1,365
4346646,Conjugado 3 Pessoas Copacabana Rua Bolívar,13895463,Gabi,,Copacabana,-22.97549,-43.19293,Entire home/apt,140,3,5,2019-09-28,0.07,10,365
4348487,Design appartment  !!  2 double bed,497393,Maria Luiza,,Ipanema,-22.98366,-43.19624,Entire home/apt,653,3,5,2020-10-07,0.06,1,363
4348524,Barra Max (107),4005407,Erika,,Barra da Tijuca,-23.0137,-43.29924,Entire home/apt,1500,1,1,2015-05-19,0.01,38,365
4354095,Gorgeous Bungalow - private garden and great view,30159669,Maysa,,Santa Teresa,-22.92198,-43.18664,Entire home/apt,301,3,80,2021-03-08,1.10,1,145
4355100,excellent apartment next to the beach! post 6,17265809,Marcelo,,Copacabana,-22.98522,-43.18994,Entire home/apt,221,2,99,2021-03-14,1.32,2,355
4357218,Sun Drive (111),4005407,Erika,,Barra da Tijuca,-23.01103,-43.37121,Entire home/apt,475,2,8,2019-10-06,0.11,38,365
4357463,Excellent apartment in Flamengo,22618173,Gilvan & Claudia,,Flamengo,-22.9268,-43.17596,Entire home/apt,100,3,40,2021-01-10,0.52,2,234
4368628,Newly renovated apartment / Ipanema,22678414,Denise,,Ipanema,-22.98486,-43.19637,Entire home/apt,242,2,13,2021-01-04,0.19,1,364
4374271,Copacabana Studio near the beach,22710448,Mario,,Copacabana,-22.97359,-43.19166,Entire home/apt,180,2,61,2021-03-07,0.82,1,173
4374290,"Cozy, in the best area of Ipanema",22710668,Vanda,,Ipanema,-22.98552,-43.20231,Entire home/apt,290,3,79,2021-03-08,1.25,1,164
4374881,Alugo apto em Copacabana,22713638,Ana Maria,,Copacabana,-22.98061,-43.19133,Entire home/apt,1400,7,0,,,1,365
4376699,One block from Copacabana beach!,22723654,Juliana,,Copacabana,-22.9836,-43.19195,Entire home/apt,489,4,0,,,3,365
4382487,Copacabana studio posto6 beach front security,15151058,Sandra,,Copacabana,-22.98187,-43.18996,Entire home/apt,289,2,158,2021-01-11,2.13,2,333
4382755,Carnaval in Copacabana and Ipanema,22754929,Marcia,,Copacabana,-22.98392,-43.19421,Entire home/apt,119,2,97,2021-03-11,1.46,1,349
4383141,Copacabana Penthouse (8),5379447,Maite,,Copacabana,-22.97568,-43.19032,Entire home/apt,480,4,0,,,4,365
4386062,MY DAUGHTER's COZY BEDROOM,5228078,Marcelo,,Santa Teresa,-22.9237,-43.18285,Private room,110,2,46,2021-01-14,0.59,6,0
4386945,Rio Private Bedroom |Nature area,21960021,Flor,,Santa Teresa,-22.93172,-43.19603,Private room,65,60,0,,,1,363
4387531,Vista Espetacular Copacabana,5615480,Andrea,,Copacabana,-22.96514,-43.17448,Entire home/apt,814,3,92,2021-02-15,1.19,15,308
4391074,RIO40GRAUS*COPACABANA,18723997,Rosa Maria,,Copacabana,-22.9776,-43.18966,Entire home/apt,1286,3,0,,,1,89
4391638,2 bedroom apartment with balcony - Beautiful view,8303861,Carlos Eduardo,,Humaitá,-22.95892,-43.20234,Entire home/apt,350,1,0,,,22,365
4398942,Cozy Beach Apartment with Services,22836579,Patrícia,,Recreio dos Bandeirantes,-23.03035,-43.47188,Entire home/apt,214,3,85,2021-03-09,1.12,1,63
4399694,Sun Drive (308),4005407,Erika,,Barra da Tijuca,-23.01147,-43.36998,Entire home/apt,480,2,2,2020-10-13,0.03,38,365
4399811,Estúdio Ipanema,10122044,Eduardo,,Ipanema,-22.9828,-43.19642,Entire home/apt,145,3,72,2021-01-23,1.05,5,270
4400849,Cozy place in Glória,11196875,Thaís Rosa,,Glória,-22.91996,-43.17933,Entire home/apt,136,3,9,2021-02-24,0.13,1,363
4406405,My Copacabana Beach Condo,862365,John,,Copacabana,-22.96513,-43.1765,Entire home/apt,202,7,2,2015-01-15,0.03,1,39
4407521,Venha viver no Books do Albergue Carioca,14657456,Felipe,,Santa Teresa,-22.91509,-43.18252,Shared room,135,1,1,2021-03-07,1,2,359
4407814,Apto certo no lugar perfeito!!!!,7726727,Hugo,,Copacabana,-22.96767,-43.18429,Entire home/apt,170,2,5,2020-03-01,0.08,1,364
4423817,Quarto confortável em Ipanema,18136498,Cassia,,Ipanema,-22.98251,-43.2027,Private room,243,3,4,2021-01-03,0.10,3,365
4431810,Apartment in Rio de janeiro,22583995,Michael,,Santa Teresa,-22.91667,-43.19282,Entire home/apt,392,3,0,,,1,365
4437398,Entre praias Copacabana e Ipanema,23025910,Ligia,,Copacabana,-22.98356,-43.19247,Entire home/apt,220,4,6,2019-03-21,0.08,1,358
4444658,Estrela da Barra,4005407,Erika,,Barra da Tijuca,-23.0045,-43.32305,Entire home/apt,1100,3,2,2020-01-01,0.03,38,365
4447241,Beautiful spacious 3 bedroom apt.,22610755,Caren,,Copacabana,-22.97694,-43.19066,Entire home/apt,500,5,1,2020-01-02,0.07,1,365
4448811,Apto Maravilhoso Frente Mar RJ,23087897,Verussa,,Barra da Tijuca,-23.00984,-43.33206,Entire home/apt,2900,4,0,,,1,358
4453908,Paraíso no meio de copacabana,23111700,Andreia,,Copacabana,-22.96492,-43.1796,Private room,150,3,23,2019-11-18,0.33,2,365
4454068,"Single room plus, private bathroom in copacabana.",23111700,Andreia,,Copacabana,-22.96508,-43.17955,Private room,100,3,14,2020-01-02,0.19,2,365
4461449,FABULOUS beach&mountain views!!,23148045,Elizabeth&Tania,,Copacabana,-22.98561,-43.1918,Entire home/apt,1290,3,33,2020-02-27,0.44,1,18
4466536,Stunning Ocean View,23141333,Kai,,Copacabana,-22.96508,-43.17549,Entire home/apt,199,2,81,2020-11-24,1.21,2,21
4467127,Ocean Front 1 bdrm in heart of Copa,3391193,Shea,,Copacabana,-22.97545,-43.18869,Entire home/apt,750,2,0,,,1,365
4467174,Vista Mar fantastica,23141333,Kai,,Copacabana,-22.96572,-43.17487,Entire home/apt,265,3,11,2020-02-02,0.17,2,0
4473788,AAP50 - LUXUOSO 1 QUARTO NO LEBLON,11411976,Paula,,Leblon,-22.98263,-43.21686,Entire home/apt,264,2,1,2014-11-24,0.01,11,80
4474977,Vintage-chic House in Santa Teresa,23218244,,,Santa Teresa,-22.92366,-43.18795,Entire home/apt,1200,1,26,2021-01-18,0.36,10,361
4475107,quarto completo 2 quadras da praia,23218772,Miriam,,Copacabana,-22.9708,-43.18574,Private room,400,1,4,2020-01-01,0.07,2,365
4475327,Vista do mar - 2 suites na Barra,23219511,Luiz Eduardo,,Barra da Tijuca,-23.0088,-43.33344,Entire home/apt,400,3,25,2021-01-03,0.33,1,12
4476672,Botafogo Bay | Double Room,1689028,Leo,,Botafogo,-22.94039,-43.18159,Private room,220,3,5,2020-01-21,0.06,2,358
4481450,SPACIOUS LOCATION BEST ARPOADOR,1208271,Allan,,Ipanema,-22.98683,-43.19416,Entire home/apt,369,3,91,2021-01-22,1.21,1,365
4488424,Very Cozy Apartment,20858500,Denise,,Leblon,-22.98155,-43.2206,Entire home/apt,850,4,6,2020-02-25,0.12,1,358
4497142,Copacabana Perfect for Couple,4284876,Silvia,,Copacabana,-22.97789,-43.19114,Entire home/apt,169,3,35,2020-11-22,0.47,11,364
4497668,Available for rent - Copacabana,23328936,Joao,,Copacabana,-22.96154,-43.17786,Entire home/apt,222,5,9,2020-02-26,0.12,1,365
4498896,"Apartamento Reveillon, vista linda!",15199512,Daniela,,Rocinha,-22.98637,-43.24281,Entire home/apt,1000,5,0,,,1,365
4503112,Apto de 2 quartos c vista p o mar,11513056,Jadir,,São Conrado,-22.99419,-43.25755,Entire home/apt,800,6,0,,,1,88
4510378,Leblon  Roof Top,10122044,Eduardo,,Gávea,-22.97621,-43.22525,Entire home/apt,2148,7,5,2019-01-03,0.08,5,83
4511149,3 bedrooms 50 mt from beach,2740249,Vincenzo,,Copacabana,-22.97799,-43.19008,Entire home/apt,416,3,7,2018-04-30,0.10,5,138
4512863,❤ Small - Penthouse Loft in Copacabana ★★★★★,23379114,Rafael,,Copacabana,-22.96161,-43.17429,Entire home/apt,110,2,101,2020-12-26,1.59,2,83
4516965,Comfort and quiet in Copacabana,23418209,Carla,,Copacabana,-22.9674,-43.18697,Private room,164,1,197,2020-03-17,2.56,2,357
4519104,Apt  quadra da praia no Leblon: promoção!,10205637,Helena,,Leblon,-22.98631,-43.22155,Entire home/apt,1800,5,1,2016-08-16,0.02,2,0
4519600,APT COPACABANA 4 BLOCKS BEACH,23431538,Andrea,,Copacabana,-22.96515,-43.18104,Entire home/apt,872,7,0,,,1,365
4523355,Near the beach/Esquina com a praia,14810503,Marcelle,,Copacabana,-22.98351,-43.19034,Entire home/apt,120,15,6,2016-11-08,0.09,4,229
4524150,chambre avec une salle de bains partagé -Orquidea,9884465,Michel,,Copacabana,-22.98264,-43.19253,Private room,115,1,2,2019-10-06,0.04,4,364
4525895,CARTÃO POSTAL,23462146,Sergio,,Botafogo,-22.95352,-43.17448,Private room,120,2,3,2021-01-06,0.23,1,9
4526486,Excellent Studio,23465666,Luis,,Botafogo,-22.95195,-43.18095,Entire home/apt,94,2,53,2021-03-07,0.70,2,326
4529906,"Double bedroom, Copacabana",23485835,Edson,,Copacabana,-22.97905,-43.19153,Private room,180,5,1,2016-08-20,0.02,2,364
4530328,"Rio Natureza apart. 109,abraço da mata atlântica",23488225,Max,,Jacarepaguá,-22.96623,-43.33598,Entire home/apt,150,2,1,2020-06-01,0.10,6,89
4530422,"Humaitá.Banheiro exclusivo,vaga gar.,ar condicion.",23488829,Renato,,Humaitá,-22.95982,-43.20239,Private room,75,10,26,2020-02-16,0.34,1,351
4535292,Lapa - Studio Designed for couples,19982033,,,Centro,-22.91405,-43.18404,Entire home/apt,230,3,49,2020-01-20,0.67,2,179
4535472,Loft no Flamengo,23517108,Maria Luiza,,Flamengo,-22.94018,-43.17722,Entire home/apt,104,30,0,,,1,357
4537300,Ipanema - charme e tranquilidade,23527014,Noemi,,Ipanema,-22.98343,-43.21144,Entire home/apt,214,3,72,2020-03-22,0.95,1,112
4538195,Vista e Natureza em Santa Teresa,23531764,Heloisa,,Santa Teresa,-22.9218,-43.1866,Entire home/apt,600,2,0,,,1,365
4538648,MELHOR LAZER DA BARRA DA TIJUCA,23534133,Luiza,,Barra da Tijuca,-23.00574,-43.3989,Entire home/apt,5000,10,0,,,1,363
4544344,Quarto e sala em Copacabana 360,441418,,,Copacabana,-22.96721,-43.17809,Entire home/apt,168,4,5,2018-02-18,0.07,2,358
4548364,Amplo e Charmoso Apto entre as Praias de Ipanema e Copacabana,28775574,Moema Muller,,Ipanema,-22.98597,-43.19453,Entire home/apt,400,3,49,2021-03-12,0.67,1,43
4548404,"Room in Vila Isabel, RJ",23581112,Antonio,,Vila Isabel,-22.9163,-43.24178,Private room,100,2,16,2020-02-26,0.27,1,235
4553760,quiet apartment in ipanema,23607031,Marcelo,,Ipanema,-22.98541,-43.20377,Entire home/apt,300,3,146,2021-02-12,1.97,1,0
4554014,Flat  reformado para até 4.  Ar e wi-fi!,6217672,Fernando,,Copacabana,-22.96563,-43.18949,Entire home/apt,140,4,12,2020-03-16,0.16,3,270
4557003,LOFT WITH TERRACE SUGAR LOAF PANORAMIC VIEW S201,10796926,Frederico & Marcela,,Santa Teresa,-22.91797,-43.18206,Hotel room,216,1,95,2021-03-14,1.28,15,333
4560537,Awesome Recreio dos Bandeirantes,23517714,Camilo,,Recreio dos Bandeirantes,-23.02065,-43.47159,Private room,100,1,5,2020-01-15,0.09,1,365
4562705,Really special apartment in Gloria,23278182,Fabiane,,Glória,-22.92003,-43.17943,Entire home/apt,500,30,14,2016-01-29,0.18,1,8
